% Johnson, T.C.; Werne, J.P.; Brown, E.T.; Abbott, A.; Berke, M.; Steinman,
% B.A.; Halbur, J.; Contreras, S.; Grosshuesch, S.; Deino, A.L.; Lyons,
% R.P.; Scholz, C.A.; Schouten, S.; Sinninghe Damste, J.S. (2016): A
% Progressively Wetter Climate In Southern East Africa Over The Past 1.3
% Million Years. ­doi:10.1038/nature19065 Nature
%
% Re-scaled Ca 20 pt smth
% YBP	Ca 20 pt smth
48049.75098	1.3237
48081.38644	1.31935
48113.0219	1.317675
48144.65736	1.312625
48176.29282	1.313725
48207.92828	1.303775
48239.56374	1.296025
48271.1992	1.292075
48302.83466	1.2723
48334.47012	1.18105
48366.10558	1.1305
48397.74105	1.129525
48429.37651	1.131475
48461.01197	1.131575
48492.64743	1.125275
48524.28289	1.12685
48555.91835	1.127375
48587.55381	1.13015
48619.18927	1.1395
48650.82473	1.14215
48682.46019	1.154625
48714.09565	1.1575
48745.73111	1.155375
48777.36657	1.1567
48809.00204	1.1529
48840.6375	1.160575
48872.27296	1.169875
48903.90842	1.1787
48935.54388	1.194125
48967.17934	1.201725
48998.8148	1.2096
49030.45026	1.217425
49062.08572	1.2253
49093.72118	1.2301
49125.35664	1.2409
49156.9921	1.245025
49188.62756	1.237725
49220.26303	1.234175
49251.89849	1.224125
49283.53395	1.22035
49315.16941	1.21045
49346.80487	1.210025
49378.44033	1.2092
49410.07579	1.205775
49441.71125	1.202375
49473.34671	1.195375
49504.98217	1.190525
49536.61763	1.182225
49568.25309	1.1682
49599.88855	1.160075
49631.52401	1.1492
49663.15948	1.138625
49694.79494	1.123375
49726.4304	1.1077
49758.06586	1.09085
49789.70132	1.073225
49821.33678	1.076175
49852.97224	1.071175
49884.6077	1.0653
49916.24316	1.061675
49947.87862	1.052325
49979.51408	1.0458
50011.14954	1.045075
50042.785	1.044925
50074.42047	1.051225
50106.05593	1.05435
50137.69139	1.0562
50169.32685	1.06075
50200.96231	1.0619
50232.59777	1.062425
50264.23323	1.062325
50295.86869	1.060275
50327.50415	1.0637
50359.13961	1.0669
50390.77507	1.076625
50422.41053	1.082
50454.04599	1.081475
50485.68146	1.088725
50517.31692	1.098075
50548.95238	1.103475
50580.58784	1.10865
50612.2233	1.11685
50643.85876	1.121375
50675.49422	1.123625
50707.12968	1.1217
50738.76514	1.1172
50770.4006	1.117475
50802.03606	1.109325
50833.67152	1.10475
50865.30698	1.0983
50896.94245	1.099475
50928.57791	1.101375
50960.21337	1.094425
50991.84883	1.09665
51023.48429	1.091775
51055.11975	1.08945
51086.75521	1.07745
51118.39067	1.0659
51150.02613	1.04785
51181.66159	1.037175
51213.29705	1.0242
51244.93251	1.015225
51276.56797	1.003975
51308.20344	0.997
51339.8389	0.99265
51371.47436	0.997525
51403.10982	0.98495
52633.72924	0.98115
52665.3647	0.978675
52697.00016	0.979325
52728.63562	0.972225
52760.27108	0.9637
52791.90655	0.958975
52823.54201	0.952525
52855.17747	0.944525
52886.81293	0.940675
52918.44839	0.94305
52950.08385	0.944075
52981.71931	0.9484
53013.35477	0.948075
53044.99023	0.953675
53076.62569	0.950925
53108.26115	0.949325
53139.89661	0.946325
53171.53207	0.942125
53203.16754	0.932325
53234.803	0.935925
53266.43846	0.9394
53298.07392	0.93605
53329.70938	0.93275
53361.34484	0.9399
53392.9803	0.941275
53424.61576	0.941775
53456.25122	0.94025
53487.88668	0.942275
53519.52214	0.9431
53551.1576	0.9456
53582.79306	0.950425
53614.42852	0.953725
53646.06399	0.95795
53677.69945	0.95645
53740.97037	0.958025
53804.24129	0.964175
53835.87675	0.9686
53867.51221	0.971325
53899.14767	0.975275
53930.78313	0.974225
53962.41859	0.97315
53994.05405	0.9761
54025.68951	0.9787
54057.32498	0.9752
54088.96044	0.969875
54120.5959	0.9798
54152.23136	0.988675
54183.86682	0.997025
54215.50228	1.0097
54247.13774	1.012875
54278.7732	1.035225
54310.40866	1.043825
54342.04412	1.0443
54373.67958	1.0472
54405.31504	1.044825
54436.9505	1.04175
54468.58597	1.0439
54500.22143	1.0383
54531.85689	1.033525
54563.49235	1.0256
54595.12781	1.0225
54674.21646	1.0161
54705.85192	1.00275
54737.48738	0.992725
54769.12284	0.992075
54800.7583	0.98085
54832.39376	0.9692
54864.02923	0.957425
54895.66469	0.94025
54927.30015	0.9334
54958.93561	0.906575
54990.57107	0.893375
55022.20653	0.8872
55050.67844	0.88205
55082.3139	0.88205
55113.94937	0.878625
55145.58483	0.8727
55177.22029	0.87775
55208.85575	0.880075
55240.49121	0.88645
55272.12667	0.883425
55303.76213	0.88955
55335.39759	0.907925
55367.03305	0.91755
55398.66851	0.9257
55430.30397	0.93455
55461.93943	0.9394
55493.57489	0.947325
55525.21035	0.955425
55556.84582	0.96345
55588.48128	0.9661
55620.11674	0.970575
55651.7522	0.975
55683.38766	0.9845
55715.02312	0.992325
55746.65858	0.998475
55778.29404	1.002025
55809.9295	1.005075
55841.56496	1.013625
55873.20042	1.023075
55904.83588	1.0342
55936.47134	1.040075
55968.10681	1.040725
55999.74227	1.04305
56031.37773	1.0499
56063.01319	1.053375
56094.64865	1.06065
56126.28411	1.060475
56157.91957	1.061925
56189.55503	1.068925
56221.19049	1.0766
56252.82595	1.087325
56284.46141	1.089025
56316.09687	1.082675
56347.73233	1.0832
56379.3678	1.07985
56411.00326	1.078725
56442.63872	1.08255
56474.27418	1.08255
56505.90964	1.08675
56537.5451	1.0894
56569.18056	1.092925
56600.81602	1.09505
56632.45148	1.0984
56664.08694	1.097575
56695.7224	1.0987
56727.35786	1.0999
56809.61006	1.109225
56841.24552	1.116425
56872.88098	1.114775
56904.51644	1.120675
56936.1519	1.1202
56967.78737	1.12795
56999.42283	1.1415
57031.05829	1.141975
57062.69375	1.153575
57094.32921	1.167525
57125.96467	1.17125
57157.60013	1.173975
57189.23559	1.174325
57220.87105	1.174375
57252.50651	1.1754
57284.14197	1.178825
57315.77743	1.186775
57347.41289	1.1898
57379.04836	1.192725
57410.68382	1.198325
57442.31928	1.200025
57473.95474	1.20555
57505.5902	1.21335
57537.22566	1.217975
57568.86112	1.22395
57600.49658	1.227425
57632.13204	1.231775
57663.7675	1.2392
57695.40296	1.242725
57727.03842	1.2427
57758.67388	1.248475
57790.30935	1.250225
57821.94481	1.2533
57853.58027	1.2612
57885.21573	1.262075
57916.85119	1.262225
57948.48665	1.26065
57980.12211	1.265825
58011.75757	1.268325
58043.39303	1.264725
58075.02849	1.2667
58106.66395	1.2626
58138.29941	1.262625
58169.93487	1.261525
58201.57034	1.260375
58233.2058	1.25955
58264.84126	1.254275
58296.47672	1.257375
58328.11218	1.251925
58359.74764	1.2515
58391.3831	1.250475
58423.01856	1.249725
58454.65402	1.244325
58486.28948	1.240375
58517.92494	1.243975
58549.5604	1.249075
58581.19586	1.24945
58612.83133	1.2519
58644.46679	1.2537
58676.10225	1.2585
58707.73771	1.255575
58739.37317	1.2621
58771.00863	1.256525
58802.64409	1.24755
58834.27955	1.246225
58865.91501	1.2433
58897.55047	1.24105
58929.18593	1.240525
58960.82139	1.24665
58992.45685	1.245875
59024.09232	1.243775
59055.72778	1.25015
59087.36324	1.260625
59118.9987	1.268675
59150.63416	1.2652
59182.26962	1.258975
59213.90508	1.25685
59245.54054	1.250775
59277.176	1.245975
59308.81146	1.24685
59340.44692	1.248
59372.08238	1.242425
59403.71784	1.2436
59435.35331	1.2487
59466.98877	1.25475
59498.62423	1.272175
59530.25969	1.282575
59561.89515	1.282825
59593.53061	1.2857
59625.16607	1.291725
59656.80153	1.29455
59688.43699	1.294625
59720.07245	1.294225
59751.70791	1.289
59783.34337	1.2909
59814.97883	1.29115
59846.6143	1.294825
59878.24976	1.29925
59909.88522	1.300525
59941.52068	1.2992
59973.15614	1.29645
60004.7916	1.298775
60036.42706	1.302725
60068.06252	1.304925
60099.69798	1.3012
60131.33344	1.288775
60162.9689	1.2842
60194.60436	1.283475
60226.23982	1.283
60257.87528	1.28165
60289.51075	1.279475
60321.14621	1.274975
60352.78167	1.265375
60384.41713	1.26395
60416.05259	1.2629
60447.68805	1.26005
60479.32351	1.252725
60510.95897	1.251675
60542.59443	1.25165
60574.22989	1.2532
60605.86535	1.256125
60637.50081	1.251475
60669.13627	1.24865
60700.77174	1.244775
60732.4072	1.243275
60764.04266	1.245025
60795.67812	1.244975
60827.31358	1.236225
60858.94904	1.22345
60890.5845	1.212775
60922.21996	1.2014
60953.85542	1.1915
60985.49088	1.1908
61017.12634	1.188075
61048.7618	1.18075
61080.39726	1.179275
61112.03273	1.180675
61966.19017	1.1731
61997.82563	1.169275
62029.46109	1.163525
62061.09655	1.160975
62092.73201	1.1642
62124.36747	1.16085
62156.00293	1.1601
62187.63839	1.15515
62219.27385	1.147175
62250.90931	1.14505
62282.54477	1.146125
62314.18023	1.152175
62345.8157	1.15885
62377.45116	1.169
62409.08662	1.1817
62440.72208	1.1882
62472.35754	1.194
62503.993	1.205125
62535.62846	1.2146
62567.26392	1.21965
62598.89938	1.231475
62630.53484	1.235175
62662.1703	1.241125
62693.80576	1.243275
62725.44122	1.245
62757.07669	1.254125
62788.71215	1.260175
62820.34761	1.270675
62851.98307	1.2598
62883.61853	1.25725
62915.25399	1.25835
62946.88945	1.26075
62978.52491	1.255025
63010.16037	1.2491
63041.79583	1.23895
63073.43129	1.229475
63105.06675	1.216275
63136.70221	1.204125
63168.33768	1.196275
63326.51498	1.19295
63358.15044	1.186675
63389.7859	1.1835
63421.42136	1.17515
63453.05682	1.1751
63484.69228	1.16725
63516.32774	1.157175
63547.9632	1.152475
63579.59866	1.1433
63611.23413	1.154925
63642.86959	1.156325
63674.50505	1.15755
63706.14051	1.1575
63737.77597	1.16585
63769.41143	1.16975
63801.04689	1.1738
63832.68235	1.17875
63864.31781	1.1856
63895.95327	1.196025
63927.58873	1.194525
63959.22419	1.19405
63990.85965	1.191425
64022.49512	1.195625
64054.13058	1.20455
64085.76604	1.20375
64117.4015	1.20935
64149.03696	1.216825
64180.67242	1.2193
64212.30788	1.21925
64243.94334	1.222675
64275.5788	1.2276
64307.21426	1.23345
64338.84972	1.2345
64370.48518	1.229125
64402.12064	1.228325
64433.75611	1.228275
64465.39157	1.22895
64497.02703	1.23275
64528.66249	1.231325
64560.29795	1.243575
64591.93341	1.250375
64623.56887	1.250675
64655.20433	1.244875
64686.83979	1.23725
64718.47525	1.234125
64750.11071	1.229375
64781.74617	1.221975
64813.38163	1.2161
64845.0171	1.210775
64876.65256	1.20755
64908.28802	1.195025
64939.92348	1.182975
64971.55894	1.1771
65003.1944	1.174
65034.82986	1.16885
65066.46532	1.160575
65098.10078	1.15315
65129.73624	1.142575
65161.3717	1.135725
65193.00716	1.119825
65224.64262	1.1059
65256.27809	1.10265
65287.91355	1.0992
65319.54901	1.095175
65351.18447	1.093875
65382.81993	1.092725
65414.45539	1.090125
65446.09085	1.08445
65477.72631	1.08345
65509.36177	1.087625
65540.99723	1.08785
65572.63269	1.09215
65604.26815	1.08725
65635.90361	1.0822
65667.53908	1.0783
65699.17454	1.077925
65730.81	1.077975
65762.44546	1.08145
65794.08092	1.0781
65825.71638	1.077875
65857.35184	1.08095
65888.9873	1.0738
65920.62276	1.066525
65952.25822	1.05545
65983.89368	1.042375
66015.52914	1.0308
66047.1646	1.0233
66078.80007	1.0136
66110.43553	1.00855
66142.07099	0.99995
66173.70645	0.9992
66205.34191	0.98495
66236.97737	0.978225
66268.61283	0.9675
66300.24829	0.9612
66331.88375	0.950375
66363.51921	0.9358
66395.15467	0.92215
66426.79013	0.9145
66458.42559	0.9039
66490.06106	0.888575
66629.25708	0.883875
66660.89254	0.879575
66692.528	0.8791
66724.16346	0.878925
66755.79893	0.8765
66787.43439	0.872525
66819.06985	0.875125
66850.70531	0.87365
66882.34077	0.863
66913.97623	0.853075
66945.61169	0.85605
66977.24715	0.850925
67008.88261	0.8518
67040.51807	0.8485
67072.15353	0.84945
67103.78899	0.857325
67135.42445	0.862725
67167.05992	0.8657
67198.69538	0.868825
67230.33084	0.8735
67261.9663	0.877325
67293.60176	0.8827
67325.23722	0.8906
67356.87268	0.894325
67388.50814	0.899525
67420.1436	0.9073
67451.77906	0.91175
67483.41452	0.914325
67515.04998	0.922775
67546.68544	0.93005
67578.32091	0.938575
67609.95637	0.952425
67641.59183	0.96335
67673.22729	0.973725
67704.86275	0.985975
67736.49821	0.994925
67768.13367	1.001175
67799.76913	1.0091
67831.40459	1.0142
67863.04005	1.019675
67894.67551	1.0266
67926.31097	1.030375
67957.94643	1.03605
67989.5819	1.0433
68021.21736	1.047075
68052.85282	1.0501
68084.48828	1.052775
68116.12374	1.050825
68147.7592	1.046675
68179.39466	1.05315
68211.03012	1.0514
68242.66558	1.054025
68274.30104	1.052475
68305.9365	1.053
68337.57196	1.04865
68369.20742	1.05
68400.84289	1.053275
68432.47835	1.051225
68464.11381	1.057725
68495.74927	1.06165
68527.38473	1.060375
68559.02019	1.071425
68590.65565	1.07985
68622.29111	1.088675
68653.92657	1.100725
68685.56203	1.104175
68717.19749	1.1174
68748.83295	1.136275
68780.46841	1.22715
68812.10387	1.40385
68843.73934	1.5393
68875.3748	1.546075
68907.01026	1.5583
68938.64572	1.567425
68970.28118	1.57595
69001.91664	1.57435
69033.5521	1.5754
69065.18756	1.584775
69096.82302	1.588425
69128.45848	1.59485
69160.09394	1.6037
69191.7294	1.60235
69223.36486	1.6013
69255.00033	1.60275
69286.63579	1.602925
69318.27125	1.604825
69349.90671	1.602375
69381.54217	1.5994
69413.17763	1.5236
69444.81309	1.353475
69476.44855	1.23555
69508.08401	1.24035
69539.71947	1.245125
69571.35493	1.25335
69602.99039	1.267525
69634.62585	1.28205
69666.26132	1.28435
69697.89678	1.2864
69729.53224	1.292925
69761.1677	1.30255
69792.80316	1.31055
69824.43862	1.31755
69856.07408	1.300925
69887.70954	1.290925
69919.345	1.280525
69950.98046	1.2731
69982.61592	1.268225
70014.25138	1.264425
70045.88684	1.276625
70077.52231	1.274325
70109.15777	1.257075
70140.79323	1.2462
70327.44245	1.233625
70359.07791	1.219975
70390.71337	1.204025
70422.34883	1.1826
70453.98429	1.184925
70485.61975	1.16995
70517.25521	1.152675
70548.89067	1.13395
70580.52613	1.110975
70612.16159	1.095
71488.46386	1.09905
71520.09932	1.09845
71551.73478	1.094875
71583.37024	1.0885
71615.0057	1.0902
71646.64116	1.0848
71678.27662	1.0523
71709.91208	1.0402
71741.54754	1.038375
71773.183	1.031725
71804.81846	1.039275
71836.45392	1.0325
71868.08938	1.036025
71899.72485	1.041475
71931.36031	1.0351
71962.99577	1.04085
71994.63123	1.050125
72026.26669	1.0429
72057.90215	1.051775
72089.53761	1.05225
72121.17307	1.051275
72152.80853	1.047125
72184.44399	1.05105
72216.07945	1.055875
72247.71491	1.051575
72279.35037	1.04935
72310.98584	1.057875
72342.6213	1.06555
72374.25676	1.06825
72405.89222	1.0718
72437.52768	1.066375
72469.16314	1.073175
72500.7986	1.065725
72532.43406	1.06205
72564.06952	1.05665
72595.70498	1.0556
72627.34044	1.05065
72658.9759	1.05425
72690.61136	1.051475
72722.24683	1.051075
72753.88229	1.051375
72785.51775	1.0487
72817.15321	1.046625
72848.78867	1.0462
72880.42413	1.0461
72912.05959	1.04315
72943.69505	1.0431
72975.33051	1.039225
73006.96597	1.043325
73038.60143	1.039075
73070.23689	1.033525
73101.87235	1.030225
73133.50782	1.02925
73165.14328	1.0318
73196.77874	1.03345
73228.4142	1.035625
73260.04966	1.043375
73291.68512	1.052375
73323.32058	1.057975
73354.95604	1.121775
73386.5915	1.146175
73418.22696	1.209225
73449.86242	1.229275
73481.49788	1.3364
73513.13334	1.407275
73544.7688	1.45875
73576.40427	1.47855
73608.03973	1.511125
73639.67519	1.638325
73671.31065	1.701575
73702.94611	1.716075
73734.58157	1.723175
73766.21703	1.732125
73797.85249	1.74115
73829.48795	1.7463
73861.12341	1.7495
73892.75887	1.747375
73924.39433	1.74795
73956.02979	1.745375
73987.66526	1.6893
74019.30072	1.679525
74050.93618	1.71045
74082.57164	1.82115
74114.2071	1.733425
74145.84256	1.691675
74177.47802	1.647875
74209.11348	1.642725
74240.74894	1.61955
74272.3844	1.488075
74304.01986	1.43615
74335.65532	1.433625
74367.29078	1.4415
74398.92625	1.44705
74430.56171	1.454575
74462.19717	1.477625
74493.83263	1.50755
74525.46809	1.509725
74557.10355	1.512975
74588.73901	1.518275
74620.37447	1.519675
74652.00993	1.520475
74683.64539	1.442875
74715.28085	1.319925
74746.91631	1.3139
74873.45816	1.296075
74905.09362	1.304075
74936.72908	1.306425
74968.36454	1.3113
75000	1.326675
75033.81008	1.333625
75067.62016	1.343975
75101.43024	1.346
75135.24032	1.352025
75169.0504	1.349775
75202.86048	1.33795
75236.67056	1.31445
75270.48064	1.3109
75304.29072	1.313175
75338.1008	1.315625
75371.91088	1.3244
75405.72096	1.331325
75439.53104	1.3363
75473.34112	1.3458
75507.1512	1.352825
75540.96128	1.35645
75574.77136	1.363975
75608.58144	1.3685
75642.39152	1.381625
75676.2016	1.3829
75710.01168	1.38585
75743.82176	1.3851
75777.63184	1.39415
75811.44192	1.360825
75845.252	1.37035
75879.06208	1.375025
75912.87216	1.37445
75946.68224	1.388225
75980.49232	1.398775
76014.3024	1.4068
76048.11248	1.408075
76081.92256	1.4105
76115.73264	1.409375
76149.54272	1.410425
76183.3528	1.414
76217.16288	1.41675
76250.97296	1.4158
76284.78304	1.40575
76318.59312	1.397975
76352.4032	1.400075
76386.21328	1.3967
76420.02336	1.391725
76453.83344	1.377425
76487.64352	1.40505
76521.4536	1.429875
76555.26368	1.607725
76589.07376	1.686325
76622.88384	1.764475
76656.69392	1.906825
76690.504	1.9248
76724.31408	1.9273
76758.12416	1.9569
76791.93424	1.96135
76825.74432	1.973325
76859.5544	1.97265
76893.36448	1.9708
76927.17456	1.9771
76960.98464	1.985925
76977.88968	1.9904
77011.69976	1.99575
77045.50984	2.003675
77079.31992	2.005925
77113.13	2.017975
77146.94008	2.02805
77180.75016	1.999575
77214.56024	1.8247
77248.37032	1.755925
77282.1804	1.679625
77315.99048	1.53225
77349.80056	1.516
77383.61064	1.506475
77417.42072	1.4676
77451.2308	1.450625
77485.04088	1.424625
77518.85096	1.40185
77552.66104	1.38285
77586.47112	1.3633
77620.2812	1.364675
77654.09128	1.3639
77687.90136	1.36295
77721.71144	1.368375
77755.52152	1.3783
77789.3316	1.382725
77823.14168	1.397875
77856.95176	1.415875
77890.76184	1.42645
77924.57192	1.452375
77958.382	1.465725
77992.19208	1.495525
78026.00216	1.530025
78059.81224	1.575475
78093.62232	1.6533
78127.4324	1.715625
78161.24248	1.775675
78195.05256	1.84365
78228.86264	1.890775
78262.67272	1.93975
78296.4828	2.022075
78330.29288	2.05935
78364.10296	2.117
78397.91304	2.200925
78431.72312	2.335675
78465.5332	2.54835
78499.34328	2.653275
78533.15336	2.933
78566.96344	3.086175
78600.77352	3.403175
78634.5836	3.80945
78668.39368	4.021325
78702.20376	4.1724
78736.01384	4.499675
78769.82392	4.814925
78803.634	5.33395
78837.44408	6.241775
78871.25416	6.928575
78905.06424	7.178125
78938.87432	7.265975
78972.6844	7.2788
79006.49448	7.32215
79040.30456	7.339775
79074.11464	7.314575
79107.92472	7.238475
79141.7348	7.092625
79175.54488	7.05355
79209.35496	6.840175
79243.16504	6.7995
79276.97512	6.791225
79310.7852	6.6593
79344.59528	6.706775
79378.40536	6.8646
79412.21544	6.753725
79446.02552	6.645325
79479.8356	6.259275
79513.64568	5.448775
79547.45576	4.875425
79581.26584	4.666125
79615.07592	4.7044
79648.886	4.680675
79682.69608	4.66275
79716.50616	4.6524
79750.31624	4.637
79784.12632	4.65615
79817.9364	4.6301
79851.74648	4.63505
79885.55656	4.59105
79919.36664	4.589475
79953.17672	4.3016
79986.9868	4.052225
80020.79688	3.877075
80054.60696	3.5657
80088.41704	3.39735
80122.22712	3.4946
80156.0372	3.8308
80189.84728	3.990725
80223.65736	4.0519
80257.46744	4.51455
80291.27752	4.812125
80325.0876	5.154775
80358.89768	5.55755
80392.70776	6.0895
80426.51784	6.42745
80460.32792	6.954475
80494.138	7.54525
80527.94808	8.022
80561.75816	8.3229
80595.56824	8.60965
80629.37832	8.666975
80663.1884	8.996275
80696.99848	9.2935
80730.80856	9.723875
80764.61864	9.893375
80798.42872	9.939425
80832.2388	9.8904
80866.04888	10.067725
80899.85896	10.2091
80933.66904	9.884875
80967.47912	9.74465
81322.48496	9.895225
81356.29504	9.868725
81390.10512	9.671025
81423.9152	9.827625
81457.72528	9.76295
81491.53536	9.783125
81525.34544	9.891
81559.15552	9.97
81592.9656	10.116625
81626.77568	10.516525
81660.58576	10.54755
81694.39584	10.977
81728.20592	11.073375
81762.016	11.31775
81795.82608	11.619475
81829.63616	11.795775
81863.44624	12.088525
81897.25632	12.13645
81931.0664	12.894825
81964.87648	13.229825
81998.68656	13.2796
82032.49664	13.253225
82066.30672	13.837775
82100.1168	13.8316
82133.92688	13.832975
82167.73696	13.7685
82201.54704	13.6283
82235.35712	13.56205
82269.1672	13.17255
82302.97728	13.297225
82336.78736	13.511025
82370.59744	13.172875
82404.40752	13.12035
82438.2176	13.015325
82472.02768	12.597575
82505.83776	12.251375
82539.64784	12.030825
82573.45792	12.193825
82607.268	11.65145
82641.07808	11.507425
82674.88816	11.3172
82708.69824	11.222575
82742.50832	10.78545
82776.3184	10.570525
82810.12848	10.60255
82843.93856	10.624425
82877.74864	10.5318
82911.55872	10.404675
82945.3688	10.5806
82979.17888	10.2337
83012.98896	9.9069
83046.79904	9.612125
83080.60912	9.4804
83114.4192	9.597975
83148.22928	9.599475
83182.03936	9.4541
83215.84944	9.1094
83249.65952	8.6101
83283.4696	8.34755
83317.27968	7.978025
83351.08976	7.614375
83384.89984	7.334875
83418.70992	6.820925
83452.52	6.5442
83486.33008	6.006725
83520.14016	5.447975
83553.95024	5.06635
83587.76032	4.91955
83621.5704	4.673
83655.38048	4.59135
